gene_id,avg_expr,var_expr,cv2
ENSG00000254208,29.62910125135065,21874.63494524788,24.91746505409034
ENSG00000251704,144.11945263821298,517037.7537069716,24.89298905018564
ENSG00000266958,16.481758366240097,6756.783019161528,24.8732701641813
ENSG00000276093,17.724631994087165,7807.1765762652585,24.85075273133796
ENSG00000206654,89.53320109498543,194149.00571499032,24.219598893669243
ENSG00000278093,121.41624782704893,356927.7460124763,24.211778619440782
ENSG00000251752,57.63589318116088,76152.62430041571,22.924444386594956
ENSG00000248979,24.205074785464582,13214.019957899383,22.553923384751876
ENSG00000231296,31.66357516850627,22466.894440917637,22.40903448303375
ENSG00000249449,19.666853697263583,8645.8073885779,22.35299813969571
ENSG00000227257,23.937915142217708,12615.711601724837,22.01603495734635
ENSG00000280226,54.89721491993089,66179.96864687954,21.959676240252197
ENSG00000264425,88.63810828564651,169543.60233603782,21.57945384636447
ENSG00000254855,11.26985366697662,2734.846101825244,21.532593329612265
ENSG00000275901,34.23507882132555,24954.273372753232,21.291304163373812
ENSG00000222998,14.293234032345264,4345.696007324538,21.271510650139874
ENSG00000212214,34.15500967063116,24604.574976382068,21.091479349649635
ENSG00000226874,36.81366551789198,27901.43464957357,20.587727460998913
ENSG00000221821,9.309600387506316,1783.7194029805244,20.580904514300798
ENSG00000274006,29.760178175318682,18148.60490849312,20.491426479451977
ENSG00000269321,14.687990310896476,4411.1540373387725,20.446899805528123
ENSG00000281889,50.62857819692671,52308.042766881976,20.406898651994098
ENSG00000270149,3.9871278459481996,324.40018397466054,20.40613563789733
ENSG00000230033,21.035183964275607,9015.278910998697,20.374480226423746
ENSG00000172746,17.001879000191085,5875.807447239842,20.32701994236788
ENSG00000273249,5.665572256668859,650.4257989447935,20.263300902078388
ENSG00000244308,23.40859478719104,11090.458442400133,20.239454870907668
ENSG00000230470,14.782755330234158,4411.241287278563,20.185989160056288
ENSG00000239003,104.891914210702,221584.37799370676,20.1397982919397
ENSG00000267980,10.203987642465016,2093.907300761543,20.110256187492737
ENSG00000258878,11.26082550787837,2542.4372261208187,20.049787819407154
ENSG00000232558,20.673987856256648,8517.275550712933,19.927470922103062
ENSG00000199751,61.75869195651651,75847.18591469277,19.88581038399508
ENSG00000223906,15.516849551558286,4787.615523049596,19.884385205163124
ENSG00000236337,15.013467985715447,4479.638473969893,19.873800299429853
ENSG00000239226,37.798330311197304,28026.520140278488,19.616609459601584
ENSG00000248185,17.14202111519863,5762.820675808692,19.611510925632412
ENSG00000205116,9.506429923965879,1770.2675666617622,19.588627617216048
ENSG00000250453,14.488527437282631,4107.160372224736,19.56559979337786
ENSG00000267547,23.111259730389904,10445.252699808772,19.55562563104233
ENSG00000240463,39.11596279266874,29843.62927963767,19.504893700512955
ENSG00000250271,18.847671985767633,6928.041289423998,19.502713342185192
ENSG00000237793,9.830880974730707,1882.161963914241,19.474760104597145
ENSG00000225802,15.870879069911435,4903.0970363761,19.465632656877982
ENSG00000222224,78.53375359747324,119998.12412601439,19.45636683783838
ENSG00000271989,9.410758053566347,1711.9250876417711,19.33016407389069
ENSG00000222952,76.43431675678508,112650.11538351099,19.282123729425155
ENSG00000238911,80.23265061805579,123892.43242138019,19.246089432082933
ENSG00000240458,49.477404045798764,46718.73299051944,19.084344419860845
ENSG00000228115,14.838789219675807,4192.903405932341,19.042235230693503
ENSG00000267399,9.270143690157909,1636.1290761023006,19.039021788622623
ENSG00000223249,160.8445176776251,492235.8984259199,19.026581154469277
ENSG00000199874,42.46441281555274,34274.47589583645,19.007306423938612
ENSG00000235028,15.754650349858842,4716.834392399661,19.003477904077727
ENSG00000231411,3.7984110002600633,273.25529908022065,18.939333115298943
ENSG00000195401,54.03356772646672,55204.104981638244,18.90793431710076
ENSG00000252657,29.35597046362802,16228.131542681182,18.831097641291805
ENSG00000207967,44.80327396797356,37642.03346238719,18.752258217447658
ENSG00000239969,5.602352526910214,587.829068661884,18.728810352982716
ENSG00000279758,4.671167606927998,407.5610761647626,18.678491504350518
ENSG00000219807,28.492808724273868,15109.139688877327,18.610978660669183
ENSG00000238225,16.768157506858675,5226.2299681229515,18.587364965137958
ENSG00000249105,49.50251143978865,45509.30849578071,18.571448183788675
ENSG00000222721,21.5099039994931,8581.14333395655,18.546766828427085
ENSG00000271901,14.562607529018646,3922.1210867769264,18.494504788136542
ENSG00000227629,19.522637384079854,7040.005630981835,18.47123914401453
ENSG00000253685,17.224820809846626,5465.229274087176,18.420395927565878
ENSG00000281640,86.10829509439313,136275.78562991202,18.37928928333069
ENSG00000225311,34.46776202518828,21797.287756581656,18.347474212716076
ENSG00000258956,7.0337708753824755,907.2069089340782,18.337068814261297
ENSG00000223624,42.518787275626615,33133.66282548224,18.32768915263897
ENSG00000223201,37.04919641830768,24953.90085412171,18.17945501327842
ENSG00000223976,22.30638791804113,9010.733415194301,18.109299033184413
ENSG00000271377,13.913443363083424,3504.1598131591318,18.101503795557715
ENSG00000172974,4.474285855626075,361.9438986126652,18.07980765387032
ENSG00000238554,26.97028533331771,13149.284095769663,18.077194315089518
ENSG00000243267,11.87370393257566,2546.1420616912874,18.05968620438797
ENSG00000214047,15.119755467118484,4122.7352003501765,18.03415951054843
ENSG00000222767,40.911381727555934,30180.912109558485,18.032006933666324
ENSG00000256940,9.270620147529044,1548.0063501414584,18.01171906034542
ENSG00000235929,11.13762181622259,2231.714132057072,17.99093064424481
ENSG00000223349,5.63822877298586,571.8880753770692,17.989771783287015
ENSG00000240122,18.658758274381988,6245.612406782589,17.93946768880264
ENSG00000217178,10.835417539349118,2104.7600721164645,17.92715170847987
ENSG00000213970,8.522087338681434,1301.4820222210474,17.92033862656504
ENSG00000249282,69.99070154240363,87777.75863350861,17.918588411648667
ENSG00000240568,21.660684670458473,8399.87982237127,17.903119580812753
ENSG00000271306,14.656394932872708,3844.1243430214204,17.895469997474475
ENSG00000241886,6.241324051801544,694.8108073869176,17.836642229402017
ENSG00000235061,28.817995152216696,14758.52658132861,17.771147597207456
ENSG00000198995,72.87753764344315,94193.72650328962,17.735139054151702
ENSG00000281551,84.02686362071123,124891.86381317979,17.688778348888217
ENSG00000226839,23.869654764918696,10073.991801735836,17.681101517288493
ENSG00000237738,10.060623166028886,1782.0505200174098,17.606387149554696
ENSG00000207003,83.21156154685298,121774.20695779013,17.586846209348277
ENSG00000274884,60.79621064454194,64939.59930493524,17.569385921567303
ENSG00000253913,26.03616658238004,11901.017226720987,17.556179022372543
ENSG00000241457,8.913468899628318,1393.4191207551685,17.538330857023155
ENSG00000244630,11.489992060372101,2312.0982693397177,17.51325339609719
ENSG00000264192,24.783051326863372,10753.481449780842,17.508120928096105
ENSG00000238713,52.03872944851385,47402.11809144481,17.504285125498125
ENSG00000266050,7.326966146640269,938.3453633488434,17.47890985179652
ENSG00000217130,8.071246523533139,1138.4227292920953,17.47520718451377
ENSG00000279046,3.047356458122468,162.26593152530148,17.473537305369067
ENSG00000275958,37.9830901078042,25182.90916790743,17.45521937909196
ENSG00000225787,30.587817177081625,16304.433699514979,17.426442899162335
ENSG00000240183,25.18830974484217,11051.260727869983,17.418621197043176
ENSG00000223225,70.81266206482353,87270.84702670296,17.403930840191833
ENSG00000252524,48.18310319873114,40358.300190336275,17.383744584356396
ENSG00000252734,76.16061210315898,100685.64500772284,17.358280615610873
ENSG00000206981,34.77749797684111,20951.22575655116,17.322587690714933
ENSG00000102076,9.28168392329201,1489.361858670567,17.28807658684245
ENSG00000270232,10.373376244260328,1857.8786146390319,17.26541713814818
