gene_id,avg_expr,var_expr,cv2
ENSG00000211973,0.2638691962627057,6.614560509951069,95.000000000001
ENSG00000264145,0.19312737002644975,3.5433272000666878,95.00000000000081
ENSG00000252855,1.309808540484758,162.98184920904845,95.00000000000077
ENSG00000265904,1.2789895160027578,155.40234729427326,95.00000000000077
ENSG00000274913,2.805996429672509,747.9935165168185,95.00000000000077
ENSG00000274747,0.9575546524505265,87.10653668081729,95.00000000000072
ENSG00000255549,0.1263062082385802,1.5155595327627316,95.00000000000071
ENSG00000236618,0.2025651465323299,3.8981006660181357,95.0000000000007
ENSG00000201565,1.0916982696649162,113.22148563899117,95.00000000000068
ENSG00000229947,1.3038382562226545,161.49944884702566,95.00000000000064
ENSG00000253895,1.2517398936516133,148.85101232910145,95.00000000000063
ENSG00000279921,1.4351004708418524,195.65376933399935,95.00000000000061
ENSG00000276555,1.1798012156563638,132.23343630410304,95.0000000000006
ENSG00000168282,0.04422722545597306,0.18582450979568088,95.00000000000057
ENSG00000234385,0.0759080666734114,0.547393285679035,95.00000000000057
ENSG00000275206,0.5114264438302225,24.847915707638787,95.00000000000057
ENSG00000261240,0.5995321045951174,34.146680721824026,95.00000000000055
ENSG00000281746,1.7880408321726762,303.7235516640936,95.00000000000054
ENSG00000275652,1.7118486359819458,278.3904464887601,95.00000000000053
ENSG00000218839,0.06337624730086129,0.38157212858429523,95.00000000000051
ENSG00000252429,1.629869653192197,252.36513320770237,95.00000000000051
ENSG00000274280,1.0411448379816537,102.97834449730573,95.00000000000051
ENSG00000266776,1.3881574903963223,183.0632157236254,95.00000000000048
ENSG00000276830,1.425599560728072,193.0717402170678,95.00000000000048
ENSG00000221130,6.5000175716008055,4013.771700956347,95.00000000000047
ENSG00000260626,0.2252095808948654,4.818338756049911,95.00000000000047
ENSG00000261747,0.6203332486594619,36.55726724227835,95.00000000000047
ENSG00000264610,1.5911639046452617,240.52124428736695,95.00000000000047
ENSG00000263365,1.021291035429276,99.08836100957971,95.00000000000045
ENSG00000264810,1.0191832743384284,98.67978193566448,95.00000000000045
ENSG00000266168,1.9351094391315224,355.7416114345137,95.00000000000045
ENSG00000207834,1.6666596483080611,263.88666641334447,95.00000000000044
ENSG00000219529,0.8886495377606913,75.02131009141793,95.00000000000044
ENSG00000261200,0.028214632689487578,0.07562622229125696,95.00000000000044
ENSG00000265529,1.1851801943523952,133.44194884309283,95.00000000000044
ENSG00000265954,2.464537722141164,577.0248874663947,95.00000000000044
ENSG00000276560,1.0140199568137818,97.68246491757971,95.00000000000044
ENSG00000276671,2.0069143627344572,382.6319996382378,95.00000000000044
ENSG00000260444,2.2655814125950506,487.62161802413976,95.00000000000043
ENSG00000264483,1.0842375258919468,111.67924619246806,95.00000000000043
ENSG00000277120,1.4924245401371987,211.5964457603552,95.00000000000043
ENSG00000278643,1.4676498767986785,204.62963528238265,95.00000000000043
ENSG00000221288,1.6641693267707371,263.0986570756351,95.00000000000041
ENSG00000248472,0.06439098069537659,0.39388884751667597,95.00000000000041
ENSG00000262352,0.12378994781293329,1.4557753620552372,95.00000000000041
ENSG00000265654,2.901866683614813,799.9788736999984,95.00000000000041
ENSG00000271798,1.0972825283251029,114.38274996191588,95.00000000000041
ENSG00000212158,2.8261218322653514,758.7616380266555,95.0000000000004
ENSG00000231489,1.0125852953271135,97.40625312970668,95.0000000000004
ENSG00000253410,1.637587349912457,254.7607712163649,95.0000000000004
ENSG00000263933,1.396792039103664,185.34766004782105,95.0000000000004
ENSG00000274697,1.4487730250597317,199.39961142336983,95.0000000000004
ENSG00000274792,0.0778610257567222,0.5759222365294534,95.0000000000004
ENSG00000231694,1.0865797687948022,112.16228142564621,95.00000000000038
ENSG00000273612,1.3461989081838115,172.16389253755287,95.00000000000038
ENSG00000274793,3.569744147630302,1210.5919615563798,95.00000000000038
ENSG00000274973,0.323258875963458,9.92714858447008,95.00000000000038
ENSG00000281741,0.09131558266670375,0.7921608855871658,95.00000000000038
ENSG00000257663,0.17188166912721448,2.806614277285948,95.00000000000037
ENSG00000260603,0.3158624304476079,9.478062121985682,95.00000000000037
ENSG00000233917,0.050501896579888544,0.24229194802574794,95.00000000000036
ENSG00000249054,0.0713121508618523,0.48311517175164204,95.00000000000036
ENSG00000249839,0.036572719815340195,0.12706856429568134,95.00000000000036
ENSG00000253917,2.8060212285448975,748.0067378292414,95.00000000000036
ENSG00000264512,2.1220595313772708,427.7979821973682,95.00000000000036
ENSG00000275451,1.0803504981836363,110.87993389793537,95.00000000000036
ENSG00000275520,0.18807295031175936,3.360286290702115,95.00000000000036
ENSG00000276659,1.48260262033754,208.82050033401603,95.00000000000036
ENSG00000248134,0.3139329854982842,9.362622341467295,95.00000000000034
ENSG00000261081,0.11464684528382174,1.2486704176855976,95.00000000000034
ENSG00000263436,1.1348316353200922,122.34506984971155,95.00000000000034
ENSG00000273898,1.6722433792530635,265.65780234829293,95.00000000000034
ENSG00000280436,0.25692746398913213,6.271113566429267,95.00000000000034
ENSG00000252953,1.8568524187531135,327.55058597778344,95.00000000000033
ENSG00000275107,3.7019484922516157,1301.9201507319856,95.00000000000033
ENSG00000206589,0.9919122937465472,93.46954985612628,95.00000000000031
ENSG00000207808,2.4822276108641423,585.3381216529511,95.00000000000031
ENSG00000254501,0.16897309275905825,2.7124310772733327,95.00000000000031
ENSG00000256028,0.03628277943533025,0.12506180793751867,95.00000000000031
ENSG00000266207,2.5814910964535294,633.0891467015424,95.00000000000031
ENSG00000274744,0.07668584109972675,0.5586682313913931,95.00000000000031
ENSG00000167131,0.037368871906821005,0.13266109582089805,95.0000000000003
ENSG00000241357,1.8794893298072188,335.585613381624,95.0000000000003
ENSG00000265660,1.8711821207613093,332.6256402603962,95.0000000000003
ENSG00000267048,0.16628288092744675,2.6267496665054946,95.0000000000003
ENSG00000274604,1.2095653264786865,138.98958650685213,95.0000000000003
ENSG00000282431,13.845448395624901,18211.16192121171,95.0000000000003
ENSG00000204379,0.1863678446957687,3.299632485971895,95.00000000000028
ENSG00000221082,1.1074862947099677,116.51995983218963,95.00000000000028
ENSG00000259890,0.16987477550692076,2.7414567385850472,95.00000000000028
ENSG00000260327,0.10654919081133853,1.0785093559423509,95.00000000000028
ENSG00000264297,1.2521296370851036,148.9437196663534,95.00000000000028
ENSG00000266701,2.690789267389322,687.8329537422705,95.00000000000028
ENSG00000272134,11.461924813078836,12480.693439963907,95.00000000000028
ENSG00000275291,1.1951466274531055,135.69566880569096,95.00000000000028
ENSG00000275662,2.5805546478278947,632.6299175904861,95.00000000000028
ENSG00000276160,0.10477691141410633,1.0429291107205543,95.00000000000028
ENSG00000278652,1.7677185088639873,296.85872902513114,95.00000000000028
ENSG00000279169,0.13533843111353744,1.7400666389460084,95.00000000000028
ENSG00000280141,0.2649369438436637,6.668200500255977,95.00000000000028
ENSG00000280172,0.05588313564085806,0.29667786066018226,95.00000000000028
ENSG00000281863,0.6934038861544746,45.67685018674225,95.00000000000028
ENSG00000212102,1.4075680694938837,188.2185476745807,95.00000000000027
ENSG00000252624,0.9973771455067424,94.50231118602214,95.00000000000027
ENSG00000252877,0.9014427378558443,77.19690591513906,95.00000000000027
ENSG00000258410,0.2375602932868072,5.361314829918832,95.00000000000027
ENSG00000278223,1.949691678053699,361.12327574982663,95.00000000000027
ENSG00000281727,0.7807953667466127,57.91593344963301,95.00000000000027
ENSG00000201943,1.3747311543928669,179.5391459515432,95.00000000000026
ENSG00000221411,1.2060751753509158,138.18864621678588,95.00000000000026
ENSG00000234851,0.6834242471596602,44.37152665254621,95.00000000000026
ENSG00000236360,0.15553692564673524,2.2982148477656206,95.00000000000026
ENSG00000270401,0.30151879383772895,8.636790388549118,95.00000000000026
ENSG00000207088,1.2434625883147796,146.888924811157,95.00000000000024
ENSG00000234287,0.45448155032251814,19.62258056043821,95.00000000000024
ENSG00000261580,0.3588885345113614,12.236093119352732,95.00000000000024
ENSG00000264662,0.582176042020908,32.19824967079744,95.00000000000024
ENSG00000264950,1.0612108703628536,106.98600858074737,95.00000000000024
ENSG00000274529,0.19919252370569882,3.769377842523321,95.00000000000024
ENSG00000274632,0.5759132427944185,31.50922600646845,95.00000000000024
ENSG00000276335,1.0185482400905024,98.55684915218892,95.00000000000024
ENSG00000278857,0.7708736841786623,56.45339251112262,95.00000000000024
ENSG00000181625,0.03171386542431404,0.0955480797143929,95.00000000000023
ENSG00000215973,1.5433578545480544,226.285579383542,95.00000000000023
ENSG00000232638,0.2848089859310801,7.706035054373587,95.00000000000023
ENSG00000235240,0.7530632565198712,53.87490549042989,95.00000000000023
ENSG00000235691,0.30995434789323084,9.12681128890223,95.00000000000023
ENSG00000239163,4.239980317033245,1707.856143438791,95.00000000000023
ENSG00000248772,4.026448476304995,1540.167296572191,95.00000000000023
ENSG00000264991,1.01690606854614,98.23930546336707,95.00000000000023
ENSG00000265172,2.0132242381524974,385.04182414304773,95.00000000000023
ENSG00000172058,0.06070824816599413,0.3501216825614741,95.00000000000021
ENSG00000201326,1.30710119398352,162.308785474749,95.00000000000021
ENSG00000205076,0.13120963245823966,1.6355169267335057,95.00000000000021
ENSG00000235893,0.15951272820243223,2.4172094935653923,95.00000000000021
